,Smiles,Hit
119076,CCCCN(CCCC)CCCNc1ncnc2c1[nH]c1ccc(Cl)cc12,Yes
119078,CCN(CC)CCNC(=O)c1cc(-c2ccc(Cl)cc2)cc(-n2cnnn2)c1,Yes
119079,COc1cc(OC)cc(C(=O)NCc2n[nH]c(=S)n2-c2cccc(C(F)(F)F)c2)c1,Yes
119080,COc1ccc(C2C(C(=O)Nc3cc(Cl)c(OC)cc3OC)c3ccccc3C(=O)N2C)cc1,Yes
119081,CCc1c(C)c(C#N)c2nc3ccccc3n2c1NCc1ccco1,Yes
119082,CCC(c1nc2ccccc2c(=O)n1-c1cccc(C)c1)N(CCc1ccccc1)C(=O)Nc1c(C(C)C)cccc1C(C)C,Yes
119084,CCc1nc2nc(C)cc(Nc3ccc4c(c3)OCCO4)n2n1,Yes
119085,CCN1/C(=C/c2ccc3ccccc3[n+]2CC)Sc2c1ccc1ccccc21,Yes
119087,O=C(NC1CC1)C1CCN(c2cccc3c2C(=O)N(C2CCCCCCC2)C3=O)CC1,Yes
119092,Cc1ccc(S(=O)(=O)NCCCCNc2ccnc3cc(Cl)ccc23)cc1,Yes
119093,CSc1ccc(C=CC(=O)NC(=O)c2ccccc2O)cc1,Yes
119094,CC1(C)CC(N=c2cc(-c3ccccc3)oc3ccc(Cl)cc23)CC(C)(C)N1,Yes
119095,O=C(Cc1ccsc1)N1CCOc2c(cc(-c3csc4ccccc34)cc2OCCc2ccccn2)C1,Yes
119096,O=C(Nc1ccc(NC(=O)c2ccc(C3=NCCCN3)cc2)cc1)Nc1ccc(C2=NCCCN2)cc1,Yes
119097,COC(=O)C1=C(C)NC(=Cc2cc(C)n(-c3cc(Cl)ccc3Cl)c2C)C1=O,Yes
119098,Cc1ccc(Nc2nc(NN=Cc3ccc(-c4ccc(Cl)c([N+](=O)[O-])c4)o3)nc(N3CCOCC3)n2)c(Br)c1,Yes
119099,COc1ccc(CN2CCN(C(=O)c3sc4ncn(Cc5ccccc5F)c(=O)c4c3C)CC2)c(OC)c1OC,Yes
119100,COc1ccc(C(=O)N(C)CCCNc2ccnc3cc(Cl)ccc23)cc1,Yes
119103,CCOc1cccc2c1N(C(=O)c1cccc([N+](=O)[O-])c1)C(C)(C)C(=S)C2=C1SC(C(=O)OC)=C(C(=O)OC)S1,Yes
119106,CCc1cccc(NS(=O)(=O)c2ccc3[nH]c(=O)c(=O)[nH]c3c2)c1,Yes
119107,CCCCCN(C(=O)c1ccc(Br)cc1)C(CC)c1nc2ccccc2c(=O)n1-c1ccccc1OC,Yes
119108,CCN1/C(=C/c2cccc[n+]2C)Sc2ccc(C)cc21,Yes
119110,CC1CCCN(Cc2nnnn2-c2ccc(Cl)cc2)C1,Yes
119111,CO[C@H]1O[C@@H]2COC(c3ccccc3)O[C@H]2[C@@H](O)[C@@H]1OCc1ccccc1,Yes
119112,Cc1ccccc1C(=O)N(CC(=O)Nc1cc(C(C)(C)C)nn1-c1ccccc1Cl)C(C)C,Yes
119113,O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1F)Nc1ccccc1N2,Yes
119114,CCCn1c(C(CC)N2CCNCC2)nc2ccccc2c1=O,Yes
119116,CN(CCCNc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1[N+](=O)[O-])Cc1ccccc1,Yes
119117,CCCCOc1ccc(C=CC(=O)NCc2ccco2)cc1,Yes
119119,Cc1cc(C)cc(-n2c(C)cc(/C=C3\SC(=Nc4ccc(Cl)cc4)NC3=O)c2C)c1,Yes
119120,COC1C(OC2OC(C)C(O)C(C)(O)C2OC)c2c(cc3c(c2O)C(=O)c2c(ccc4c2OC2OC4(C)C(OC4CC(C)([N+](=O)[O-])C(OC5OC(C)C(O)C(C)(O)C5OC)C(C)O4)C(N(C)C)C2O)C3=O)CC1(C)O,Yes
119121,Cc1c(-c2ccccc2)c2ccccc2n1CCc1ccc(C)[n+](C)c1.[I-],Yes
119122,Cc1nnc(Nc2ccc(F)cc2)c2ccccc12,Yes
119123,O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccc(Cl)cc2Cl)N1,Yes
119124,COc1ccc(CNc2cc(-c3ccc(F)c(F)c3)nc3ccnn23)cc1,Yes
119125,COc1ccc(Nc2nc(NN=Cc3cc4c(cc3Br)OCO4)nc(Nc3ccc([N+](=O)[O-])cc3)n2)cc1,Yes
119127,CN(C)c1ccc(C=CC(=O)NC(=O)c2ccccc2O)cc1,Yes
119129,Cl.N=c1n(Cc2ccccc2)c2ccccc2n1CC(O)c1ccc(Cl)c(Cl)c1,Yes
119130,Cc1ccc2[nH]c3c(NCCCN(C)C)ncnc3c2c1,Yes
119132,CCOC(=O)c1cnc(SCC(=O)Nc2cc(C)ccc2C)nc1N,Yes
119133,CC1(C)CC(N=c2cc(-c3ccccc3)oc3ccc(Cl)cc23)CC(C)(C)N1,Yes
119134,O=C(CCCOc1ccc(Cl)cc1Cl)NCCCn1ccnc1,Yes
119135,CC1CCCCN1CCCNc1ncc(C(=O)NCc2ccccc2)c(NCCc2ccccc2)n1,Yes
119136,Cc1ccc2c(c1)C1CN(C)CCC1N2C(=O)c1cc2ccccc2o1,Yes
119139,CC1=C(C(=O)OCC(C)C)C(c2ccc(OCc3ccccc3)cc2)C2=C(CC(c3ccccc3)CC2=O)N1,Yes
119140,CCN1/C(=C/c2ccc3cc(OC)ccc3[n+]2CC)Sc2cc(C)ccc21,Yes
119142,COc1ccc(CN2CCc3nnc(CCc4ccccc4)n3CC2)c(F)c1,Yes
119143,O=C(NCCCCNc1ccnc2cc(Cl)ccc12)c1ccc(Br)cc1,Yes
119144,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.O=S(=O)(O)O,Yes
119145,Cn1c2ccccc2c2nnc(NN=Cc3ccccn3)nc21,Yes
119146,CC(C)CC1=Nc2cc(C(=O)NC(C)C)ccc2CN1Cc1ccccc1,Yes
119147,CCN1/C(=C/c2cccc[n+]2C)C=Cc2ccc(C)cc21,Yes
119148,CCOc1ccc(C=NNC(=O)CCn2nnc3ccccc32)cc1,Yes
119149,c1ccc(-c2cc(N3CCOCC3)nc(-c3ccccn3)n2)nc1,Yes
119150,O=C1N(Cc2cc3ccccc3s2)CC2CN(Cc3ccccc3)CCN12,Yes
119152,CC1=CC(=C(C#N)c2nc3ccccc3s2)C=C(C)N1c1ccc2c(c1)OCO2.Cl,Yes
119153,CCOc1ccc2nc(C)cc(Nc3cccc(O)c3)c2c1.Cl,Yes
119154,CCCCCCCCC(=O)NCCCCNc1ccnc2cc(Cl)ccc12,Yes
119155,COc1cc(NC(C)CCCN(Cc2ccc(N(C)C)cc2)S(=O)(=O)c2cccc3ccccc23)c2ncccc2c1,Yes
119157,CC(=O)N1CCNC1=Nc1c(Cl)nc(C)nc1Cl,Yes
119160,C=CCNC(=O)c1ccc2c(c1)N=C(CC(C)c1ccccc1)N(CC1CCCCC1)C2,Yes
119161,CN(C)CCCn1c(N)c(-c2nc3ccccc3[nH]2)c2nc(C#N)c(C#N)nc21,Yes
119162,c1ccc(CCCNc2ccnc3cc4ccccc4cc23)cc1,Yes
119163,CC[N+](C)(CC)CCSc1nc2ccccc2c(=S)n1-c1ccc(OC)cc1,Yes
119164,CCCN1CCC(N2CCCC(c3[nH]ncc3-c3cccc(C(F)(F)F)c3)C2)CC1,Yes
119165,CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21,Yes
119168,CCN1CCN(c2cc(C)c3cc(NC(=O)/C=C/c4ccccc4Cl)ccc3n2)CC1,Yes
119169,COCCN(CC(=O)NCc1ccc(OC2CCN(CC(c3ccccc3)c3ccccc3)CC2)cc1)S(=O)(=O)c1ccccc1,Yes
119171,CC[n+]1c(/C=C/N(C)c2ccccc2)sc(-c2ccccc2)c1-c1ccccc1,Yes
119172,CN(C)c1cc(NC(=O)Nc2cccc(Cl)c2)c2ccccc2n1,Yes
119173,c1ccc(N=c2sc(-c3ccccc3)cn2CCCCCCn2cc(-c3ccccc3)sc2=Nc2ccccc2)cc1,Yes
119174,CN(C)[C@@H]1CCN(Cc2cccc(Cl)c2)C[C@@H]1CCC(=O)NCCCN1CCOCC1,Yes
119175,CCS/C(Cl)=C(/NC(=O)c1ccccc1)[P+](c1ccccc1)(c1ccccc1)c1ccccc1,Yes
119176,O=C1C=C(Nc2cccc(C(F)(F)F)c2)C(=O)c2ccccc21,Yes
119177,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](OC(=O)Cc1ccccc1)c1ccnc2ccccc12,Yes
119178,COc1ccc(C2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CCC(C)C)CC(=O)N23)cc1,Yes
119179,CSc1nnc(-c2cccc([N+](=O)[O-])c2)n1Cc1ccccc1,Yes
119182,N#Cc1ccc(NC(=O)NC2CC3CCCC(C2)N3CCc2ccccc2)cc1,Yes
119183,CCc1ccc(C(=O)C[n+]2cc(-c3ccc(OC)cc3)n3c2CCC3)cc1,Yes
119184,CN(C)CCCNc1ncnc2c1[nH]c1ccc(Br)cc12,Yes
119186,COc1c(C=NNc2nc(Nc3ccc([N+](=O)[O-])cc3)nc(N3CCN(C)CC3)n2)cccc1[N+](=O)[O-],Yes
119187,Cc1ccc2[nH]c3c(NCCN(C)C)ncnc3c2c1,Yes
119188,COc1cccc(CCNC(=O)c2ccc(OC3CCN(CC(c4ccccc4)c4ccccc4)CC3)c(OC)c2)c1,Yes
119189,COc1ccc(CNCc2cc3c(-c4ccc(C)cc4)nn(-c4ccccc4)c3[nH]c2=O)cc1,Yes
119190,S=C(NN=Cc1ccccn1)NC1CC2CC1C1C=CCC21,Yes
119191,Nc1ccc2nc(-c3cccc(-c4nc5ccc(N)cc5s4)c3)sc2c1,Yes
119192,CC[n+]1c(/C=C2\C=C(C)CC(C)C2)sc2ccccc21,Yes
119193,Cc1nc(N2CCC(C)CC2)c2c(C)c(C(=O)Nc3ccc(F)cc3)sc2n1,Yes
119194,CCCCCCCC[n+]1c(C)n(C)c2cc(Cl)c(Cl)cc21.[I-],Yes
119195,CN1CCCC1CCNc1ncc(C(=O)NCc2ccccc2)c(NCC2CCCCC2)n1,Yes
119196,COc1ccc(C(=O)Nc2ccc(-c3nc4ccc(NC(=O)c5ccc(OC)cc5)cc4[nH]3)cc2)cc1,Yes
119198,CN(C)c1ccc(/C=C2/SC(=Nc3ccccc3)NC2=O)cc1,Yes
119199,CCOC(=O)C1=C(C)N(c2ccc(N(C)C)cc2)C(C)=C(C(=O)OCC)C1c1ccc(Br)cc1,Yes
119200,O=C(NC(c1ccccc1)c1ccc2cccnc2c1O)c1ccccc1,Yes
119203,CC1(C)C2C[C@@H](COC(=O)NC(=O)c3ccccc3)[C@]3(C)[C@H](C21)C3(Cl)Cl,Yes
119204,Cn1nc(C(=O)N2CCCC2)c2c1CCC(NCc1cnc3ccccc3c1)C2,Yes
119205,CC[n+]1c(C=CN(C)c2ccccc2)sc2ccc(OC)cc21,Yes
119208,CCC1CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)O1,Yes
119209,COc1ccc(Nc2c3c(nc4ccc(NC(=O)c5cc(=O)c6ccccc6o5)cc24)CCCC3)cc1OC,Yes
119210,Cc1cc(NC(c2cccc(Br)c2)c2ccc3cccnc3c2O)no1,Yes
119211,CCCNC1=C(N(C(C)=O)c2ccc(C)cc2)C(=O)c2ccccc2C1=O,Yes
119212,CC1=C(C=CC(C)C=NNC(=O)c2ccncc2)C(C)(C)CCC1,Yes
119214,CCOC(=O)c1ccc(N(C(=O)CSCC(=O)Nc2cc(C)on2)C(C(=O)NC2CCCCC2)c2ccc(O)c(O)c2)cc1,Yes
119215,COc1cc(C(c2c(C)n(C)n(-c3ccccc3)c2=O)c2c(C)n(C)n(-c3ccccc3)c2=O)cc(Cl)c1OCc1ccccc1,Yes
119216,CCN(CC)CCCNc1ccnc2cc3ccccc3cc12,Yes
119217,CCCOC(=O)C1=C(C)NC2=C(C(=O)CC(c3ccc(Cl)cc3)C2)C1c1ccc(Br)cc1,Yes
119218,CC(C)N1CC[C@@H](N2CCN(c3cccc(C(F)(F)F)c3)CC2)[C@@H](CCC(=O)N(C)C2CCN(C)CC2)C1,Yes
119221,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,Yes
119224,CC(=O)N(C1=C(N2CCCCC2)C(=O)c2ccccc2C1=O)c1cccc(Cl)c1,Yes
119225,CCOC(=O)c1cc(S(=O)(=O)NCc2ccc(F)cc2)n[nH]1,Yes
119228,Cc1cc2c(cc1S(=O)(=O)N(C)C1CCCCC1)OCC(=O)N2,Yes
119230,CCOC(=O)c1c(C)n(-c2ccccc2)c2ccc(OC(=O)C3CC3)cc12,Yes
119231,CC(C)(C)C(/C=C/c1ccc(Cl)cc1Cl)n1nnnc1C1(Nc2ccc(Cl)cc2)CCCCC1,Yes
119232,CCC(=O)N(C)CCCNc1ccnc2cc(Cl)ccc12,Yes
119233,O=C(C1CCN(c2cccc3c2C(=O)N(C2CC2)C3=O)CC1)N1CCC(O)(c2ccc(Cl)cc2)CC1,Yes
119234,CC(=NNC(=S)N(C)C)c1ccccn1,Yes
119235,CC(C)NC(=O)c1ccc2c(c1)N=C(/C=C/c1ccccc1)N(CC1CCCCC1)C2,Yes
119236,FC(F)(F)c1cccc(NC(=S)N2CCSC2c2ccc(Br)cc2)c1,Yes
119238,O=C1CN(C(=O)COC(=O)c2ccccc2NCCc2ccc(F)cc2)c2ccccc2N1,Yes
119240,CC1CN=C(c2ccc(NC(=O)c3ccc(C(=O)Nc4ccc(C5=NCC(C)N5)cc4)c(N)c3)cc2)N1,Yes
119241,O=C(Nc1ccc(-c2nc3ccc(-c4nc5ccc(NC(=O)c6ccccc6[N+](=O)[O-])cc5[nH]4)cc3[nH]2)cc1)c1ccccc1[N+](=O)[O-],Yes
119242,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,Yes
119243,CC(=O)Nc1cccc(NC(=O)C(F)(F)F)c1,Yes
119244,COC(=O)C1=C(C)N/C(=C\c2cc(C)n(-c3ccccc3C(F)(F)F)c2C)C1=O,Yes
119245,COc1ccc(-c2nnc(NC(=O)CCN(CCc3ccc(OC)c(OC)c3)C(=O)c3cccc4ccccc34)s2)cc1,Yes
119246,Cc1ccc(-c2c[n+](-c3ccccc3)c3n2CCCS3)cc1.[Br-],Yes
119247,O=C1c2ccccc2C2=Nc3ccccc3SC(c3ccccc3F)C12,Yes
119248,O=[N+]([O-])c1ccc(Cl)c(-c2ccc(C=NNc3nc4ccccc4[nH]3)o2)c1,Yes
119249,Cn1c(=O)[nH]c2c(c1=O)n(C)c(=O)n2C,Yes
119250,COc1ccc(-c2csc(Nc3cccc(Cl)c3C)n2)cc1OC,Yes
119251,CCc1ccc(C(=O)N(C)CCCNc2ccnc3cc(Cl)ccc23)cc1,Yes
119254,COc1ccc(N)cc1NC(=O)c1ccc(Cl)cc1Cl,Yes
119256,Cc1nn(C)cc1-c1nc2cnccn2c1NCC1CCCO1,Yes
119257,CCCCCC(=O)Oc1ccccc1-c1nc2cc(C)ccn2c1NC(C)(C)CC(C)(C)C,Yes
119258,Cc1c(C#N)c2ccccc2n1CC(=O)NCCc1ccccc1,Yes
119259,COC(=O)C1=C(C)NC2=C(C(=O)CC(c3ccc(OC)c(OC)c3)C2)C1c1ccccc1F,Yes
119261,CC1CCCCN1CCCNc1ncc(C(=O)NCC2CCCO2)c(NCCc2ccccc2)n1,Yes
119262,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](OC(=O)Cc1cccs1)c1ccnc2ccccc12,Yes
119263,CCCCCCCC(O)(c1ccc(OCC)cc1)C(CN1CCCCC1)c1ccccc1.Cl,Yes
119264,Br.Cc1nc2sccn2c1-c1csc(Nc2ccccn2)n1,Yes
119265,CCCCCCCCCC(=O)Oc1ccccc1-c1nc2cc(C)ccn2c1NC(C)(C)CC(C)(C)C,Yes
119266,C[n+]1oc(/C=C/c2ccccc2)cc1/C=C/c1ccccc1,Yes
119267,CCc1ccc(C(=O)C[n+]2cc(-c3ccc(C)cc3)n3c2CCC3)cc1,Yes
119269,COc1ccc(C2CC(=O)C3=C(C2)NC(C)=C(C(=O)OC(C)C)C3c2cccc(Cl)c2Cl)cc1OC,Yes
119270,Cc1cc(Nc2ccc(Cl)c(C)c2)n2nc(C)nc2n1,Yes
119272,CCN(CC)S(=O)(=O)c1ccc(C(=O)NCc2nnc(SCC(=O)N3CCc4ccccc43)n2-c2ccccc2OC)cc1,Yes
119273,N#C/C(=C\c1ccc(Sc2ccccc2)o1)c1nc2ccccc2[nH]1,Yes
119274,CCOc1c(Br)cc(C2C(C(=O)OC)=CN(C)C=C2C(=O)OC)cc1OC,Yes
119275,N#C/C(=C\C=C\c1ccc([N+](=O)[O-])o1)c1nc2ccccc2[nH]1,Yes
119276,COc1cccc(-c2ccc(O)c(CNCC3CC4C=CC3C43CC3)c2)n1,Yes
119278,CCN1CCN(c2cc(C)c3cc(NC(=O)c4cc(OC)cc(OC)c4)ccc3n2)CC1,Yes
119279,CN(C)c1cc[n+](OC(=O)N2CCCCC2)cc1,Yes
119280,Cn1nc(C(=O)NCc2ccc(F)cc2)c2c1CCC(N1CCC(CO)CC1)C2,Yes
119284,CCCCNC(=O)c1ccc(OC2CCN(CC3CCCCC3)CC2)c(Cl)c1,Yes
119285,c1ccc(C[C@H]2CN(c3ccccc3)CCN2CCNCCOc2ccccc2)cc1,Yes
119286,COc1cccc(CCOc2ccc3c(c2)C(=O)N(C(C(=O)NC(C)(C)C)c2cccc(OC)c2)C(CO)C(=O)N3)c1,Yes
119287,O=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1ccccc1c2=O,Yes
119288,OC(CNC1CCCCC1)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,Yes
119289,Cc1ccc(C[n+]2cc(-c3ccc(F)cc3)n3c2CCC3)cc1,Yes
119291,COCCN(CC(=O)Nc1cc(C(C)(C)C)nn1-c1ccc(C)cc1)C(=O)COCc1ccccc1,Yes
119292,Cc1c(Cc2ccccc2)sc(N=Cc2ccc(Br)s2)c1C(N)=O,Yes
119293,CCC(C)NC(=O)CN(c1cc(OC)ccc1OC)S(C)(=O)=O,Yes
119294,O=S(=O)(NCCCCNc1ccnc2cc(Cl)ccc12)c1cc(Cl)ccc1Cl,Yes
119295,COCCN(Cc1cc2ccc(F)cc2nc1N1CCCCCC1)C(=O)c1ccoc1,Yes
119296,COc1ccc(NC(=O)N(CCCNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)c2ccc(Oc3ccccc3)cc2)cc1,Yes
119298,CC(c1nc2ccccc2c(=O)n1C)N1CCN(C(=O)C(C)(C)C)CC1,Yes
119299,O=C1NC(=O)C(Cc2ccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)cc2)S1,Yes
119300,COc1ccc(C=NNc2nc(O)cc(-c3ccccc3)n2)cc1OC,Yes
119301,COc1ccc(C2C(C(=O)O)c3ccccc3C(=O)N2c2ccc(C)cc2)cc1OC,Yes
119302,CC1=C(C(=O)OC(C)C)C(c2ccc([N+](=O)[O-])cc2)C2=C(CC(c3ccc(Cl)cc3)CC2=O)N1,Yes
119303,CCOCCCNc1nc2cc(OC)c(OC)cc2c2nc(-c3ccccc3)nn12,Yes
119304,CCCCC(CC)C(=O)N1CCN(C(CC)c2nc3ccccc3c(=O)n2C)CC1,Yes
119305,CCC(=O)CC(O)C[C@@H](C)C[C@H](NC(=O)[C@@H]1C[C@H](C)CN1C(=O)/C=C/[C@@H](C)CC)C(=O)N[C@H](C(=O)NC(C)(C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NCCC(=O)N[C@@H](C)CN(C)C)[C@H](O)C(C)C,Yes
119306,CC=Cc1n(C)c2ccccc2[n+]1C.[Cl-],Yes
119307,Cc1cccc(C)c1-n1c(SCc2cccc(F)c2)nc2c(sc(=S)n2-c2c(C)cccc2C)c1=O,Yes
119309,CCN1/C(=C/c2sc3ccc(I)cc3[n+]2CC)C=Cc2ccccc21,Yes
119310,COc1ccc(-c2c(C(F)(F)F)nn(C)c2NC(=O)Nc2ccc(F)cc2F)cc1,Yes
119311,Cc1cccc(NC(=O)c2ccc3ccccc3n2)n1,Yes
119312,CCC(C)NCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,Yes
119313,Cc1ccc(C(=O)C(C)[n+]2ccc(N(C)C)cc2)cc1.[Cl-],Yes
119314,COc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1.Cl,Yes
119316,COC(=O)C1=C(C)NC(=Cc2cc(C)n(-c3cc(C)ccc3C)c2C)C1=O,Yes
119317,Cc1ccc2c(c1)-c1c(ssc1=S)C(C)(C)N2C(=O)c1ccco1,Yes
119318,CN(C)CCNC(=O)c1c[nH]c2ccc(S(=O)(=O)N3CCc4ccccc43)cc2c1=O,Yes
119319,COc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1OCc1ccccc1,Yes
119321,O=C1NC(=Nc2ccccc2)/C(=C/c2ccc(O)cc2)S1,Yes
119324,COc1cc(NC(=O)C(F)(F)F)c(C(=O)c2ccc(C(F)(F)F)cc2)cc1OC,Yes
119325,O=C(Nc1cc(Cl)cc(Cl)c1)Nc1ccccc1C(=O)NCC1CC1,Yes
119326,COC(=O)C1=C(C)NC2=C(C(=O)CC(c3ccc(OC)cc3)C2)C1c1ccccc1F,Yes
119327,O=C(c1cnn(-c2ccccc2)c1C(F)(F)F)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,Yes
119329,Oc1ccc(Br)cc1C=NNc1nc2ccccc2[nH]1,Yes
119331,O=c1c(=Cc2ccc(Cl)cc2)sc2nc3ccccc3n12,Yes
119333,Br.O=c1c(-c2ccc(Cl)cc2Cl)c(C(F)(F)F)oc2c(CN3CCCCC3)c(O)ccc12,Yes
119334,Cc1ccn(CC(=O)N2CCOc3c(cc(-c4csc5ccccc45)cc3OCCc3ccccn3)C2)n1,Yes
119335,c1ccc(-c2ccc(CNc3ccc4cn[nH]c4c3)cc2)cc1,Yes
119336,O=C(NNc1nc2ccccc2nc1Cl)Nc1ccc(Cl)cc1,Yes
119337,Br.O=C(Cn1ccc(=NCc2ccccc2)cc1)c1cccc([N+](=O)[O-])c1,Yes
119338,O=C(Oc1ccc(-c2ccc(OC(=O)c3ccco3)cc2)cc1)c1ccco1,Yes
119340,Cn1c(=O)c2c(nc3n2CC(O)CN3c2ccccc2)n(C)c1=O,Yes
119341,Cc1ccc(NC(=O)C2c3ccccc3C(=O)N(CC(C)C)C2c2cccs2)c(Cl)c1,Yes
119342,O=C(c1ccccc1)c1cc(Cl)ccc1NCCBr,Yes
119343,Oc1c(C(Nc2ccccn2)c2ccc(Cl)cc2Cl)ccc2cccnc12,Yes
119345,CCC(c1nc2ccccc2c(=O)n1-c1cccc(Cl)c1)N(CCc1ccccc1)C(=O)c1ccc(F)cc1,Yes
119346,CCC(CC)C(=O)N1CCOc2c(cc(-c3csc4ccccc34)cc2OCc2ccccn2)C1,Yes
119347,COc1ccc(/C=C2\SC(=O)NC2=Nc2ccccc2)c(OC)c1,Yes
119348,CC(=O)N(C1=C(N2CCCC2)C(=O)c2ccccc2C1=O)c1ccc(F)cc1,Yes
119349,CC(=O)Nc1ccc(NS(=O)(=O)c2cc([N+](=O)[O-])ccc2Cl)cc1,Yes
119350,CCOc1ccc(NC(=O)CSc2nncc(O)n2)cc1,Yes
119351,CCN1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@H](c3ccc(C)s3)[C@H]2C1,Yes
119352,COC1C(OC2OC(C)C(O)C(C)(O)C2OC)c2c(cc3c(c2O)C(=O)c2c(ccc4c2OC2OC4(C)C(OC4CC(C)([N+](=O)[O-])C(OC5OC(C)C(O)C(C)(O)C5OC)C(C)O4)C(N(C)C)C2O)C3=O)CC1(C)O,Yes
119353,Cc1ccc(F)cc1NC(=O)Cn1c2ccccc2c(=O)c2cc(Cl)ccc21,Yes
119354,O=C(NCCc1ccccc1)c1cnc(NCCCN2CCCC2)nc1NCC1CCCCC1,Yes
119355,CCOc1ccc(-c2noc(-c3ccncc3)n2)cc1OCC,Yes
119356,CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(Cl)cc1Cl,Yes
119357,CN=C1S/C(=C\c2ccc(OCC(=O)O)c(OC)c2)C(=O)N1C,Yes
119359,CC(C)CCN1C(=O)N(CCN(C)C)C(=O)C12CCN(Cc1ccc(O)cc1)CC2,Yes
119360,Cc1cc(C)c(NC(=S)N(CCCN2CCCCC2)Cc2cccs2)c(C)c1,Yes
119361,CC(C)(C)c1ccc2c(c1)CN(C1CCCCC1)CO2,Yes
119362,O=C(Nn1c(SCc2cc(=O)n3ccccc3n2)nc2ccsc2c1=O)c1cccc(Br)c1,Yes
119363,CCOC(=O)C1=C(C)NC2=C(C(=O)CC(c3ccc(OC)c(OC)c3)C2)C1c1ccc(Cl)c(Cl)c1,Yes
119364,Cc1ccc(C)c(N2CCN(CCCNC(=O)c3ccc(CSc4nc5cnccc5[nH]4)cc3)CC2)c1,Yes
119365,CCOC(=O)c1ccc(N(C(=O)Cc2c[nH]c3ccccc23)C(C(=O)NC2CCCCC2)c2cccc(OC)c2OC)cc1,Yes
119366,O=C1N(c2ccccc2)C[C@@H]2C[C@@H](c3ccc4nsnc4c3)N3CCC[C@@]123,Yes
119367,O=[N+]([O-])c1ccc(C=NNc2nc3ccccc3[nH]2)cc1,Yes
119368,Cc1ccc2cc3c(N)c4cccc(C)c4nc3nc2c1,Yes
119369,c1ccc(-c2csc(Nc3nc4cc5c(cc4s3)OCO5)n2)nc1,Yes
119372,CCN(CC)c1ccc2c(C)cc(Nc3ccccc3)[o+]c2c1,Yes
119373,CCc1[nH]nc2c1C(Cc1ccccc1)C(C#N)=C(N)O2,Yes
119375,CC(=O)OC1C(NC(=O)c2cc([N+](=O)[O-])c(N(C)C)c([N+](=O)[O-])c2)OC(C(=O)N2CCOCC2)C(OC(C)=O)C1OC(C)=O,Yes
119377,COc1ccc(C2C(C(=O)O)c3ccccc3C(=O)N2c2ccc(C)cc2)cc1OC,Yes
119380,CCN1C(=Cc2sc3ccccc3[n+]2C)C=Cc2cccc(C)c21,Yes
119383,Clc1ccc(Nc2nc(Nc3ccc(Cl)cc3)c3ccccc3n2)cc1,Yes
119384,CC1CC(=O)NN=C1c1ccc(NC(=O)c2ccccc2)cc1,Yes
119385,O=C(/C=C/c1cccnc1)C12CC3CC(CC(C3)C1)C2,Yes
119386,CC(C)CNc1nc(NCCCN2CCCC2)ncc1C(=O)NCc1ccccc1,Yes
119387,Cc1cc(NCCN2CCCCC2)c2ccc3ccccc3c2n1,Yes
119388,COc1cc2nc(NC(=N)N)nc(C)c2cc1OC.Cl,Yes
119389,COc1cc(CNc2ccc(N3CCCCC3)cc2)ccc1OCc1ccccc1F,Yes
119390,O=C(CSc1nc2ccccc2[nH]1)Nc1ccc2c(c1)OCO2,Yes
